FID	IID	SEX	AGE
4704	4361	1	47
4706	4362	1	60
4707	4363	1	39
4708	4364	2	60
4709	4365	1	61
4710	4366	2	42
4711	4367	1	-9
4712	4368	1	55
4713	4369	2	23
4714	4370	2	23
4715	4371	2	26
4716	4372	2	47
4717	4373	1	60
4718	4374	1	30
4719	4375	2	64
4720	4376	1	72
4722	4377	1	23
4723	4378	1	30
4724	4379	1	34
4726	4380	2	36
4727	4381	2	52
4728	4382	2	54
4730	4383	1	60
4731	4384	2	52
4732	4385	1	23
4733	4386	1	32
4734	4387	1	32
4736	4388	1	43
4737	4389	1	28
4738	4390	1	35
4739	4391	1	53
4740	4392	2	21
4741	4393	2	33
4742	4394	1	41
4743	4395	1	59
4744	4396	1	56
4745	4397	1	30
4746	4398	2	52
4747	4399	2	73
4748	4400	1	32
4749	4401	2	41
4750	4402	2	21
4751	4403	1	46
4752	4404	2	53
4753	4405	1	64
4754	4406	1	64
4755	4407	2	37
4756	4408	2	45
4757	4409	2	36
4758	4410	2	47
4759	4411	2	50
4760	4412	1	21
4761	4413	2	48
4763	4414	1	22
4764	4415	2	56
4765	4416	2	20
4766	4417	1	42
4767	4418	1	53
4768	4419	1	49
4769	4420	2	56
4770	4421	2	69
4771	4422	2	26
4772	4423	1	42
4773	4424	2	52
4774	4425	2	52
4775	4426	2	59
4776	4427	2	39
4778	4428	1	-9
4779	4429	2	61
4780	4430	2	21
4781	4431	1	37
4782	4432	2	69
4783	4433	1	-9
4784	4434	2	23
4785	4435	1	44
4786	4436	2	32
4787	4437	1	44
4788	4438	2	38
4789	4439	2	30
4790	4440	2	29
4791	4441	2	28
4792	4442	2	39
4793	4443	1	23
4794	4444	2	39
4795	4445	1	56
4796	4446	1	44
4797	4447	1	44
4798	4448	2	30
4799	4449	2	-9
4801	4450	2	77
4802	4451	2	67
4803	4452	1	32
4804	4453	2	34
4805	4454	1	55
4806	4455	2	34
4807	4456	2	23
4808	4457	2	41
4809	4458	1	20
4810	4459	2	51
4811	4460	2	77
4812	4461	2	26
4813	4462	1	46
4814	4463	1	21
4815	4464	2	43
4816	4465	2	51
4817	4466	1	41
4818	4467	1	71
4819	4468	1	26
4821	4469	2	53
4822	4470	2	21
4823	4471	1	-9
4824	4472	1	26
4825	4473	2	23
4826	4474	2	32
4827	4475	2	52
4828	4476	1	35
4829	4477	1	34
4830	4478	1	-9
4831	4479	1	64
4832	4480	2	34
4833	4481	1	34
4834	4482	1	54
4835	4483	2	26
4836	4484	2	26
4837	4485	1	54
4838	4486	2	32
4839	4487	2	44
4840	4488	1	52
4841	4489	2	-9
4842	4490	1	32
4843	4491	1	42
4844	4492	1	57
4845	4493	2	55
4846	4494	2	46
4847	4495	2	-9
4848	4496	2	21
4849	4497	1	27
4850	4498	1	47
4851	4499	1	22
4852	4500	1	26
4853	4501	1	31
4854	4502	2	58
4855	4503	2	-9
4856	4504	2	23
4858	4505	2	32
4859	4506	1	68
4860	4507	2	38
4861	4508	2	73
4862	4509	2	32
4863	4510	1	30
4864	4511	1	43
4865	4512	2	66
4866	4513	2	20
4867	4514	1	69
4868	4515	2	65
4869	4516	2	39
4870	4517	2	31
4871	4518	1	-9
4872	4519	1	63
4873	4520	1	71
4874	4521	1	41
4875	4522	1	35
4876	4523	1	27
4877	4524	2	-9
4878	4525	2	35
4880	4526	1	62
4881	4527	1	57
4882	4528	2	48
4883	4529	1	43
4884	4530	1	61
4885	4531	1	45
4886	4532	1	25
4888	4533	2	58
4889	4534	1	44
4890	4535	2	66
4891	4536	2	43
4892	4537	2	41
4893	4538	1	32
4894	4539	1	37
4895	4540	1	55
4896	4541	2	21
4898	4542	1	55
4899	4543	2	23
4900	4544	1	-9
4901	4545	1	41
4902	4546	1	22
4903	4547	1	41
4904	4548	2	52
4905	4549	1	40
4906	4550	2	29
4907	4551	1	23
4908	4552	1	21
4909	4553	2	45
4910	4554	1	59
4911	4555	1	20
4912	4556	2	42
4913	4557	2	22
4914	4558	2	42
4915	4559	1	44
4916	4560	1	53
4917	4561	2	61
4918	4562	2	29
4919	4563	2	71
4920	4564	2	46
4921	4565	2	40
4923	4566	2	26
4924	4567	2	43
4925	4568	1	22
4926	4569	1	37
4927	4570	2	35
4928	4571	1	53
4930	4572	2	62
4931	4573	1	20
4932	4574	2	26
4933	4575	1	43
4934	4576	2	63
4935	4577	2	61
4936	4578	1	25
4937	4579	2	33
4938	4580	1	32
4939	4581	2	38
4940	4582	2	29
4941	4583	1	23
4942	4584	2	64
4943	4585	1	52
4944	4586	1	41
4945	4587	1	-9
4946	4588	1	37
4947	4589	1	35
4948	4590	2	61
4949	4591	2	27
4950	4592	2	27
4951	4593	2	31
4952	4594	1	25
4953	4595	1	20
4954	4596	1	60
4955	4597	2	29
4956	4598	1	62
4957	4599	1	51
4958	4600	2	35
4959	4601	1	61
4960	4602	1	43
4961	4603	1	65
4962	4604	1	58
4963	4605	2	35
4965	4606	1	36
4966	4607	1	46
4967	4608	1	24
4968	4609	1	63
4969	4610	1	32
4970	4611	2	24
4971	4612	1	32
4972	4613	1	42
4973	4614	1	62
4974	4615	2	32
4975	4616	2	52
4976	4617	2	51
4977	4618	1	35
4978	4619	1	43
4979	4620	2	46
4980	4621	2	69
4981	4622	1	31
4982	4623	1	55
4983	4624	1	55
4984	4625	1	41
4985	4626	2	42
4986	4627	1	61
4987	4628	2	36
4988	4629	1	57
4989	4630	1	55
4990	4631	1	39
4991	4632	1	45
4992	4633	2	47
4993	4634	1	32
4994	4635	2	39
4995	4636	2	40
4996	4637	2	27
4997	4638	2	42
4998	4639	1	-9
4999	4640	2	22
5000	4641	2	35
5001	4642	1	47
5002	4643	2	21
5003	4644	1	61
5004	4645	1	34
5005	4646	2	29
5006	4647	2	53
5007	4648	2	21
5008	4649	2	40
5009	4650	1	21
5010	4651	1	31
5011	4652	1	43
5012	4653	2	-9
5013	4654	2	39
5014	4655	1	26
5015	4656	2	58
5016	4657	2	59
5017	4658	2	25
5018	4659	2	62
5019	4660	1	46
5020	4661	2	56
5021	4662	1	27
5022	4663	2	24
5023	4664	1	54
5024	4665	1	62
5025	4666	1	58
5026	4667	1	56
5028	4668	2	60
5029	4669	2	39
5030	4670	1	41
5031	4671	1	50
5033	4672	1	26
5034	4673	1	52
5035	4674	1	24
5036	4675	2	27
5037	4676	2	37
5038	4677	1	63
5039	4678	1	23
5041	4679	1	64
5042	4680	2	-9
5043	4681	1	20
5044	4682	1	35
5045	4683	1	37
5046	4684	1	-9
5047	4685	2	64
5048	4686	1	24
5049	4687	2	21
5051	4688	1	42
5052	4689	1	27
5053	4690	1	52
5054	4691	1	55
5055	4692	2	35
5056	4693	1	32
5057	4694	2	43
5058	4695	1	58
5059	4696	1	63
5060	4697	1	43
5061	4698	2	66
5062	4699	2	32
5063	4700	1	33
5064	4701	1	26
5065	4702	2	75
5066	4703	2	38
5067	4704	1	67
5068	4705	1	57
5069	4706	1	33
5070	4707	2	-9
5071	4708	2	55
5072	4709	2	62
5073	4710	2	62
5074	4711	2	32
5075	4712	1	34
5076	4713	2	-9
5077	4714	1	37
5078	4715	2	74
5079	4716	2	43
5080	4717	2	50
5081	4718	1	33
5082	4719	2	-9
5083	4720	2	62
5084	4721	2	29
5085	4722	1	22
5086	4723	1	20
5088	4724	1	32
5089	4725	1	26
5090	4726	1	61
5091	4727	1	21
5092	4728	1	21
5093	4729	2	54
5094	4730	1	76
5095	4731	2	20
5096	4732	2	-9
5097	4733	2	67
5098	4734	2	21
5100	4735	1	21
5101	4736	2	27
5102	4737	1	58
5103	4738	1	32
5104	4739	2	35
5105	4740	2	53
5106	4741	1	41
5108	4742	1	56
5109	4743	2	20
5110	4744	2	75
5111	4745	2	24
5112	4746	2	32
5113	4747	1	-9
5114	4748	1	55
5115	4749	2	51
5116	4750	2	35
5117	4751	2	28
5118	4752	2	-9
5119	4753	1	29
5121	4754	2	56
5122	4755	2	28
5123	4756	2	-9
5124	4757	1	44
5125	4758	2	46
5126	4759	1	28
5127	4760	2	22
5128	4761	2	62
5129	4762	1	-9
5130	4763	1	25
5131	4764	2	61
5132	4765	1	24
5133	4766	2	32
5136	4767	1	32
5137	4768	1	29
5138	4769	1	35
5140	4770	2	30
5141	4771	1	39
5142	4772	2	40
5143	4773	2	26
5144	4774	1	35
5145	4775	2	47
5146	4776	2	20
5147	4777	1	48
5148	4778	2	24
5149	4779	1	58
5150	4780	2	54
5151	4781	2	53
5152	4782	1	38
5153	4783	2	24
5154	4784	2	21
5155	4785	1	51
5156	4786	2	62
5157	4787	2	60
5158	4788	1	27
5159	4789	1	32
5162	4790	2	61
5164	4791	1	32
5165	4792	2	20
5167	4793	2	31
5168	4794	1	32
5169	4795	1	38
5170	4796	1	22
5171	4797	2	57
5175	4798	1	50
5176	4799	2	47
5177	4800	2	31
5180	4801	2	54
5181	4802	2	61
5182	4803	1	34
5183	4804	2	65
5184	4805	2	41
5185	4806	1	32
5186	4807	2	32
5187	4808	2	47
5188	4809	1	54
5189	4810	2	37
5190	4811	2	50
5191	4812	1	50
5192	4813	2	68
5193	4814	2	41
5194	4815	1	34
5195	4816	2	74
5196	4817	1	29
5197	4818	2	66
5198	4819	1	30
5199	4820	1	45
5200	4821	2	55
5201	4822	2	68
5202	4823	2	41
5203	4824	2	21
5204	4825	2	47
5206	4826	2	55
5207	4827	2	53
5208	4828	1	69
5209	4829	1	21
5210	4830	1	30
5211	4831	2	40
5212	4832	1	27
5213	4833	1	22
5214	4834	1	50
5215	4835	2	30
5217	4836	2	27
5218	4837	1	45
5219	4838	1	70
5220	4839	1	52
5221	4840	2	49
5222	4841	2	60
5224	4842	2	28
5225	4843	1	35
5226	4844	1	24
5227	4845	1	66
5228	4846	2	55
5229	4847	1	48
5230	4848	1	66
5231	4849	1	22
5232	4850	2	69
5233	4851	1	33
5234	4852	2	61
5235	4853	2	45
5236	4854	1	57
5238	4855	2	-9
5239	4856	2	26
5240	4857	2	28
5241	4858	2	56
5242	4859	1	26
5243	4860	2	33
5244	4861	2	26
5245	4862	2	24
5246	4863	1	23
5247	4864	1	41
5248	4865	1	25
5249	4866	2	38
5250	4867	1	35
5251	4868	1	34
5252	4869	2	52
5253	4870	1	46
5254	4871	2	-9
5255	4872	1	43
5256	4873	1	29
5257	4874	1	39
5258	4875	2	21
5259	4876	1	57
5260	4877	2	26
5261	4878	1	58
5262	4879	2	53
5263	4880	1	24
5264	4881	2	32
5265	4882	1	-9
5266	4883	2	38
5267	4884	2	33
5268	4885	2	20
5270	4886	2	30
5271	4887	2	33
5272	4888	2	44
5273	4889	1	49
5274	4890	1	40
5275	4891	1	44
5276	4892	1	43
5277	4893	1	62
5278	4894	2	54
5279	4895	2	63
5280	4896	2	59
5281	4897	1	62
5282	4898	1	31
5283	4899	1	37
5284	4900	1	50
5285	4901	1	30
5286	4902	1	20
5287	4903	2	25
5288	4904	2	27
5289	4905	1	31
5290	4906	2	24
5291	4907	2	20
5292	4908	2	27
5293	4909	1	76
5294	4910	1	40
5295	4911	2	61
5296	4912	1	25
5297	4913	2	66
5298	4914	1	29
5299	4915	1	37
5300	4916	1	38
5301	4917	2	24
5302	4918	2	-9
5303	4919	2	42
5304	4920	1	35
5305	4921	1	65
5306	4922	1	30
5307	4923	1	44
5308	4924	1	45
5309	4925	2	52
5310	4926	1	38
5311	4927	2	44
5312	4928	2	26
5313	4929	1	47
5314	4930	2	37
5315	4931	2	-9
5316	4932	1	29
5317	4933	2	46
5318	4934	2	22
5319	4935	1	20
5320	4936	1	28
5321	4937	1	37
5322	4938	1	76
5323	4939	2	48
5324	4940	1	57
5325	4941	1	37
5326	4942	2	24
5327	4943	1	32
5328	4944	2	22
5329	4945	2	-9
5330	4946	2	25
5331	4947	1	62
5332	4948	1	28
5333	4949	2	44
5334	4950	1	52
5335	4951	2	38
5337	4952	1	60
5339	4953	1	-9
5340	4954	2	41
5341	4955	2	29
5342	4956	2	42
5343	4957	1	55
5344	4958	2	49
5345	4959	2	32
5346	4960	1	-9
5348	4961	1	27
5349	4962	2	70
5350	4963	1	-9
5351	4964	1	71
5352	4965	2	35
5353	4966	1	39
5354	4967	2	50
5356	4968	1	47
5357	4969	2	-9
5358	4970	2	56
5359	4971	1	27
5360	4972	1	38
5361	4973	2	50
5362	4974	1	49
5363	4975	2	59
5364	4976	1	-9
5365	4977	1	54
5366	4978	2	45
5367	4979	1	33
5368	4980	2	52
5369	4981	2	40
5370	4982	2	58
5372	4983	1	28
5373	4984	1	62
5374	4985	1	22
5375	4986	2	32
5376	4987	1	20
5377	4988	1	49
5378	4989	2	-9
5379	4990	1	48
5380	4991	2	43
5381	4992	1	72
5382	4993	1	32
5383	4994	2	28
5384	4995	2	36
5385	4996	1	49
5386	4997	2	38
5387	4998	1	32
5388	4999	1	32
5389	5000	2	51
5390	5001	2	49
5391	5002	2	55
5392	5003	2	22
5393	5004	1	66
5394	5005	1	48
5395	5006	2	36
5396	5007	2	57
5397	5008	2	67
5399	5009	2	57
5400	5010	1	44
5401	5011	1	27
5402	5012	2	25
5403	5013	2	42
5404	5014	1	61
5405	5015	1	57
5406	5016	1	26
5407	5017	2	62
5408	5018	2	24
5409	5019	2	51
5410	5020	2	47
5411	5021	2	30
5412	5022	2	34
5413	5023	1	27
5414	5024	2	70
5416	5025	2	51
5417	5026	2	57
5418	5027	2	53
5420	5028	1	59
5421	5029	2	35
5423	5030	2	39
5424	5031	1	21
5425	5032	1	53
5426	5033	1	53
5427	5034	1	55
5428	5035	1	53
5430	5036	1	38
5431	5037	2	69
5432	5038	1	27
5433	5039	1	58
5434	5040	2	69
5435	5041	1	-9
5436	5042	2	-9
5437	5043	1	45
5438	5044	2	27
5439	5045	2	-9
5440	5046	2	56
5441	5047	2	54
5442	5048	1	27
5443	5049	1	29
5444	5050	2	56
5445	5051	2	70
5446	5052	2	36
5447	5053	1	52
5448	5054	1	55
5449	5055	2	55
5450	5056	1	29
5451	5057	1	23
5452	5058	2	57
5453	5059	2	57
5454	5060	1	37
5455	5061	2	75
5456	5062	2	42
5458	5063	2	30
5459	5064	2	51
5460	5065	1	30
5461	5066	2	35
5462	5067	1	51
5463	5068	2	66
5464	5069	2	64
5465	5070	2	58
5466	5071	1	51
5467	5072	2	22
5468	5073	2	38
5469	5074	1	69
5470	5075	2	-9
5471	5076	1	21
5472	5077	1	49
5473	5078	1	62
5474	5079	1	55
5475	5080	2	65
5477	5081	2	21
5478	5082	2	42
5479	5083	1	50
5480	5084	2	33
5481	5085	1	70
5482	5086	1	26
5483	5087	1	68
5484	5088	1	35
5485	5089	2	21
5486	5090	2	23
5487	5091	1	54
5488	5092	1	35
5489	5093	2	-9
5490	5094	1	21
5491	5095	2	36
5492	5096	2	31
5493	5097	2	56
5494	5098	1	48
5495	5099	2	32
5496	5100	1	36
5497	5101	2	25
5498	5102	1	51
5499	5103	2	56
5500	5104	2	28
5501	5105	1	54
5502	5106	1	23
5503	5107	1	45
5504	5108	2	-9
5505	5109	1	23
5506	5110	1	32
5507	5111	1	28
5508	5112	1	39
5509	5113	2	62
5510	5114	2	68
5511	5115	1	55
5512	5116	2	41
5513	5117	2	52
5514	5118	2	45
5515	5119	1	30
5516	5120	1	42
5517	5121	2	32
5518	5122	2	48
5519	5123	2	52
5520	5124	1	35
5521	5125	2	39
5522	5126	2	49
5523	5127	2	33
5524	5128	1	25
5525	5129	1	27
5527	5130	2	25
5528	5131	2	36
5529	5132	1	59
5530	5133	1	56
5531	5134	2	41
5532	5135	2	52
5533	5136	1	25
5534	5137	1	31
5535	5138	1	28
5536	5139	1	69
5537	5140	2	20
5538	5141	2	55
5540	5142	2	48
5541	5143	1	52
5542	5144	2	29
5543	5145	1	51
5544	5146	2	34
5545	5147	2	61
5546	5148	1	53
5547	5149	2	32
5548	5150	2	25
5549	5151	2	56
5550	5152	2	51
5552	5153	2	41
5553	5154	1	40
5554	5155	2	25
5555	5156	1	-9
5556	5157	2	49
5557	5158	1	34
5558	5159	2	66
5559	5160	1	66
5560	5161	1	61
5561	5162	1	35
5562	5163	1	40
5563	5164	2	53
5564	5165	2	-9
5565	5166	2	34
5568	5167	1	61
5569	5168	1	35
5570	5169	2	64
5571	5170	2	30
5572	5171	1	33
5573	5172	1	44
5574	5173	2	29
5575	5174	1	34
5576	5175	1	52
5577	5176	1	28
5578	5177	1	-9
5579	5178	2	32
5580	5179	2	53
5582	5180	1	21
5583	5181	1	59
5584	5182	2	27
5585	5183	1	23
5586	5184	1	28
5587	5185	2	-9
5588	5186	1	45
5589	5187	2	53
5591	5188	1	44
5592	5189	2	-9
5593	5190	2	45
5594	5191	1	46
5595	5192	1	61
5596	5193	2	76
5598	5194	2	51
5599	5195	1	33
5600	5196	1	32
5601	5197	2	50
5602	5198	1	28
5603	5199	1	59
5605	5200	1	60
5606	5201	1	46
5607	5202	1	52
5608	5203	2	20
5609	5204	2	59
5610	5205	1	69
5611	5206	2	26
5612	5207	2	42
5613	5208	1	54
5614	5209	2	63
5615	5210	2	27
5616	5211	1	61
5618	5212	1	43
5619	5213	2	25
5620	5214	2	44
5621	5215	2	45
5622	5216	2	40
5623	5217	1	53
5624	5218	2	28
5625	5219	2	57
5626	5220	1	51
5627	5221	1	28
5628	5222	1	38
5629	5223	2	25
5630	5224	2	75
5631	5225	1	43
5632	5226	2	40
5633	5227	2	56
5634	5228	2	28
5635	5229	1	32
5636	5230	2	40
5637	5231	1	29
5638	5232	1	52
5639	5233	1	30
5640	5234	2	29
5641	5235	1	26
5642	5236	2	52
5643	5237	2	50
5644	5238	2	55
5645	5239	1	32
5646	5240	2	46
5647	5241	2	34
5648	5242	1	54
5650	5243	2	51
5651	5244	1	25
5652	5245	1	40
5653	5246	1	53
5655	5247	1	33
5656	5248	1	35
5657	5249	1	51
5658	5250	2	31
5659	5251	1	30
5660	5252	1	58
5661	5253	1	33
5662	5254	1	-9
5663	5255	2	52
5664	5256	1	74
5665	5257	1	43
5666	5258	1	60
5667	5259	2	-9
5668	5260	1	39
5669	5261	1	-9
5670	5262	1	49
5671	5263	2	28
5672	5264	1	69
5673	5265	2	26
5674	5266	2	21
5675	5267	2	77
5676	5268	2	35
5677	5269	1	52
5678	5270	2	39
5679	5271	1	27
5680	5272	2	22
5681	5273	2	25
5682	5274	1	27
5683	5275	1	61
5684	5276	1	57
5685	5277	1	48
5686	5278	2	37
5687	5279	1	29
5688	5280	2	28
5689	5281	2	-9
5691	5282	2	28
5692	5283	1	32
5693	5284	2	44
5694	5285	1	56
5695	5286	1	64
5696	5287	2	50
5697	5288	2	43
5699	5289	2	32
5700	5290	1	32
5701	5291	1	25
5702	5292	2	47
5703	5293	2	47
5704	5294	1	35
5705	5295	1	53
5706	5296	2	63
5708	5297	2	29
5709	5298	2	52
5710	5299	1	72
5711	5300	2	-9
5715	5301	1	45
5716	5302	1	-9
5717	5303	2	54
5720	5304	1	27
5722	5305	1	34
5723	5306	2	74
5727	5307	1	50
5728	5308	2	29
5729	5309	1	23
5732	5310	2	75
5733	5311	1	30
5734	5312	1	42
5735	5313	1	56
5737	5314	1	53
5738	5315	2	71
5739	5316	1	25
5740	5317	1	32
5741	5318	2	37
5742	5319	1	27
5743	5320	1	42
5744	5321	1	42
5745	5322	1	21
5746	5323	2	66
5747	5324	1	57
5748	5325	2	30
5750	5326	2	39
5751	5327	1	47
5752	5328	2	48
5753	5329	2	35
5754	5330	2	48
5755	5331	1	23
5756	5332	2	49
5757	5333	1	22
5758	5334	2	56
5759	5335	1	43
5760	5336	2	56
5761	5337	1	56
5762	5338	2	49
5763	5339	1	36
5764	5340	2	48
5765	5341	2	41
5766	5342	2	-9
5767	5343	2	50
5768	5344	2	24
5769	5345	1	27
5770	5346	1	48
5771	5347	1	46
5772	5348	1	56
5773	5349	2	-9
5774	5350	1	30
5775	5351	1	50
5776	5352	1	20
5777	5353	2	76
5779	5354	1	31
5780	5355	1	35
5781	5356	1	49
5782	5357	1	38
5783	5358	1	42
5784	5359	1	58
5785	5360	1	-9
5787	5361	2	60
5788	5362	2	55
5789	5363	2	55
5790	5364	2	46
5791	5365	2	41
5792	5366	2	43
5793	5367	2	26
5794	5368	1	56
5795	5369	1	35
5796	5370	2	28
5798	5371	2	35
5799	5372	2	23
5800	5373	1	26
5801	5374	1	27
5802	5375	2	76
5803	5376	2	31
5804	5377	1	33
5805	5378	1	31
5806	5379	1	36
5807	5380	2	27
5808	5381	2	-9
5809	5382	2	49
5810	5383	2	51
5811	5384	1	59
5812	5385	1	-9
5814	5386	1	-9
5815	5387	1	22
5816	5388	2	60
5817	5389	1	35
5818	5390	2	52
5819	5391	2	23
5820	5392	1	59
5821	5393	1	38
5822	5394	1	55
5823	5395	2	24
5824	5396	2	49
5825	5397	2	37
5826	5398	1	29
5827	5399	1	38
5828	5400	1	76
5829	5401	1	52
5830	5402	1	52
5831	5403	1	44
5832	5404	2	52
5833	5405	1	63
5834	5406	2	39
5835	5407	2	67
5836	5408	1	48
5837	5409	2	24
5838	5410	1	23
5839	5411	1	36
5840	5412	1	27
5841	5413	2	29
5842	5414	1	53
5843	5415	1	33
5845	5416	2	67
5846	5417	2	65
5847	5418	1	41
5848	5419	2	37
5849	5420	2	31
5850	5421	2	73
5851	5422	2	57
5852	5423	1	32
5853	5424	1	61
5854	5425	1	58
5855	5426	1	20
5856	5427	1	23
5857	5428	2	40
5858	5429	1	31
5859	5430	1	59
5860	5431	1	68
5861	5432	2	31
5863	5433	2	23
5864	5434	1	51
5865	5435	1	38
5866	5436	1	61
5867	5437	1	63
5869	5438	2	66
5870	5439	1	61
5871	5440	2	32
5872	5441	2	40
5873	5442	1	49
5874	5443	2	-9
5875	5444	1	58
5876	5445	2	41
5877	5446	2	43
5878	5447	1	24
5879	5448	1	38
5880	5449	1	53
5881	5450	1	50
5882	5451	1	74
5883	5452	1	32
5884	5453	1	21
5885	5454	2	35
5886	5455	1	22
5887	5456	2	66
5888	5457	2	24
5891	5458	1	31
5892	5459	1	54
5893	5460	1	32
5894	5461	2	61
5895	5462	1	-9
5896	5463	2	40
5897	5464	2	25
5898	5465	1	29
5899	5466	2	67
5900	5467	1	50
5901	5468	2	57
5902	5469	1	25
5903	5470	1	56
5904	5471	1	42
5905	5472	2	56
5906	5473	2	30
5907	5474	2	30
5908	5475	2	36
5909	5476	2	50
5911	5477	1	45
5913	5478	2	52
5914	5479	2	47
5915	5480	1	74
5916	5481	1	43
5917	5482	2	20
5918	5483	2	40
5920	5484	1	38
5921	5485	2	66
5922	5486	2	21
5923	5487	1	22
5924	5488	2	71
5925	5489	1	36
5926	5490	2	24
5927	5491	2	48
5928	5492	2	40
5929	5493	1	57
5930	5494	2	65
5931	5495	1	35
5932	5496	1	52
5934	5497	2	56
5935	5498	1	31
5936	5499	1	52
5937	5500	1	25
5938	5501	1	64
5939	5502	2	40
5940	5503	1	-9
5941	5504	2	49
5942	5505	2	59
5943	5506	2	26
5944	5507	2	33
5945	5508	1	47
5946	5509	1	31
5947	5510	2	59
5948	5511	2	53
5949	5512	2	58
5950	5513	1	57
5951	5514	1	62
5952	5515	2	28
5953	5516	2	49
5954	5517	2	50
5955	5518	2	62
5956	5519	2	36
5957	5520	2	-9
5958	5521	1	37
5959	5522	1	72
5960	5523	1	57
5961	5524	1	31
5962	5525	1	-9
5963	5526	1	38
5964	5527	2	37
5965	5528	2	47
5966	5529	1	25
5967	5530	2	-9
5968	5531	1	34
5969	5532	2	40
5971	5533	2	47
5972	5534	1	37
5973	5535	2	29
5974	5536	2	28
5975	5537	2	42
5976	5538	2	29
5977	5539	2	24
5978	5540	2	77
5980	5541	2	52
5981	5542	2	48
5982	5543	1	62
5983	5544	2	37
5984	5545	2	54
5985	5546	1	60
5986	5547	1	35
5987	5548	2	54
5988	5549	1	31
5989	5550	1	21
5990	5551	2	40
5991	5552	1	20
5992	5553	2	53
5993	5554	1	25
5994	5555	2	32
5995	5556	1	53
5997	5557	2	67
5998	5558	1	59
5999	5559	1	32
6000	5560	2	-9
6001	5561	1	51
6002	5562	2	-9
6003	5563	1	56
6004	5564	2	61
6005	5565	1	49
6006	5566	2	37
6007	5567	1	44
6008	5568	1	-9
6009	5569	1	-9
6010	5570	2	51
6011	5571	1	61
6012	5572	1	51
6013	5573	1	32
6014	5574	1	-9
6015	5575	1	30
6016	5576	2	49
6017	5577	2	23
6018	5578	2	32
6019	5579	1	24
6020	5580	1	55
6021	5581	2	30
6022	5582	1	26
6023	5583	1	30
6024	5584	1	20
6025	5585	1	38
6026	5586	2	50
6027	5587	2	37
6028	5588	1	47
6029	5589	1	46
6030	5590	1	55
6031	5591	2	29
6032	5592	2	62
6033	5593	2	40
6034	5594	2	44
6035	5595	1	47
6036	5596	1	53
6037	5597	2	31
6038	5598	1	53
6039	5599	2	47
6040	5600	2	25
6041	5601	1	62
6042	5602	2	26
6043	5603	1	55
6044	5604	2	39
6045	5605	2	32
6046	5606	1	37
6047	5607	2	61
6048	5608	2	56
6049	5609	1	54
6050	5610	2	42
6051	5611	1	77
6052	5612	1	67
6053	5613	2	38
6054	5614	1	43
6055	5615	1	32
6056	5616	1	61
6057	5617	2	43
6058	5618	1	58
6059	5619	1	25
6060	5620	1	33
6061	5621	1	67
6062	5622	1	31
6063	5623	2	74
6064	5624	2	31
6065	5625	1	23
6066	5626	1	45
6067	5627	1	50
6068	5628	2	28
6069	5629	2	56
6070	5630	1	52
6071	5631	1	42
6072	5632	2	66
6073	5633	2	-9
6074	5634	1	77
6075	5635	1	20
6076	5636	2	30
6077	5637	1	57
6078	5638	2	37
6079	5639	2	34
6080	5640	2	53
6081	5641	2	54
6082	5642	1	36
6083	5643	2	38
6084	5644	2	22
6085	5645	1	52
6086	5646	2	32
6087	5647	2	56
6088	5648	1	47
6089	5649	1	49
6090	5650	2	32
6091	5651	2	25
6092	5652	1	-9
6093	5653	2	-9
6094	5654	2	44
6095	5655	2	34
6096	5656	1	22
6097	5657	1	62
6098	5658	2	23
6099	5659	2	24
6100	5660	1	34
6101	5661	1	38
6102	5662	2	22
6103	5663	2	57
6104	5664	2	56
6105	5665	1	51
6106	5666	2	37
6107	5667	1	67
6108	5668	1	33
6109	5669	1	32
6110	5670	1	64
6111	5671	2	52
6112	5672	2	39
6113	5673	1	25
6114	5674	2	57
6115	5675	2	77
6116	5676	1	36
6117	5677	1	68
6118	5678	1	52
6119	5679	2	70
6120	5680	2	24
6121	5681	1	33
6122	5682	2	26
6123	5683	2	42
6124	5684	2	55
6125	5685	2	57
6126	5686	2	64
6127	5687	1	60
6128	5688	1	46
6129	5689	1	53
6130	5690	2	54
6131	5691	1	30
6132	5692	1	39
6133	5693	1	20
6134	5694	2	20
6135	5695	1	52
6136	5696	2	41
6137	5697	2	54
6138	5698	1	44
6139	5699	1	23
6140	5700	1	55
6141	5701	1	37
6142	5702	1	57
6143	5703	1	60
6144	5704	1	51
6145	5705	2	26
6146	5706	1	32
6147	5707	1	62
6148	5708	2	52
6149	5709	2	23
6150	5710	1	42
6151	5711	2	29
6152	5712	2	22
6153	5713	2	43
6154	5714	1	41
6155	5715	2	27
6156	5716	1	52
6157	5717	2	25
6158	5718	2	62
6159	5719	2	50
6160	5720	2	45
6161	5721	1	24
6162	5722	2	38
6163	5723	2	54
6164	5724	1	40
6165	5725	2	40
6166	5726	1	51
6168	5727	1	-9
6169	5728	2	62
6170	5729	1	47
6171	5730	2	27
6172	5731	1	41
6173	5732	2	51
6174	5733	1	43
6175	5734	1	30
6176	5735	1	59
6177	5736	1	49
6178	5737	2	33
6179	5738	1	22
6180	5739	2	22
6181	5740	2	-9
6182	5741	1	43
6183	5742	1	27
6184	5743	2	47
6185	5744	2	20
6186	5745	1	45
6187	5746	2	29
6188	5747	2	51
6189	5748	2	36
6190	5749	2	48
6191	5750	2	39
6192	5751	1	48
